time,x_pos,z_pos,yaw_deg,long_vel,lat_vel,yaw_rate,steering,throttle,brake,ax,ay,dist_center,head_diff,track_width,curvature,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,br1,br2,br3,br4,br5,br6,br7,br8,br9,br10,br11,br12,br13,br14
1739888187.371574,-55.5,3.0,90.0,0.0,0.0,0.0,0.012231111111111111,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.391573,-55.5,3.0,90.0,0.0,0.0,0.0,0.012515555555555556,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.410783,-55.5,3.0,90.0,0.0,0.0,0.0,0.012657777777777778,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.431464,-55.5,3.0,90.0,0.0,0.0,0.0,0.012942222222222223,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.451277,-55.5,3.0,90.0,0.0,0.0,0.0,0.013226666666666666,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.471597,-55.5,3.0,90.0,0.0,0.0,0.0,0.013511111111111111,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.490932,-55.5,3.0,90.0,0.0,0.0,0.0,0.013653333333333332,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.511531,-55.5,3.0,90.0,0.0,0.0,0.0,0.013937777777777778,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.530764,-55.5,3.0,90.0,0.0,0.0,0.0,0.014222222222222223,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
1739888187.5516422,-55.5,3.0,90.0,0.0,0.0,0.0,0.014933333333333335,-0.0,-0.0,0.0,0.0,-0.4733800814907311,0.023788683791778453,3.8567504334242173,0.010442693388308857,17.570737285114827,15.250097307230634,12.603704519270805,8.892265312633791,4.850804548605691,3.099598154848389,2.3294230902135435,1.9248875981363474,1.7003324045872337,1.5652881603224533,1.4921180240736036,1.4680984946343343,1.489377056413017,1.5593586633984404,20.0,20.0,20.0,20.0,20.0,6.314222439800811,4.214592930826516,3.3832405942525146,2.8994122698536877,2.612908544476632,2.458082831340958,2.3891100120640694,2.394677384782007,2.475668397075498
